ID|NAME|CITY|ZIPCODE|BBAN|LOCALE|BANK_COUNTRY|IBAN|COUNTRY_CALLING_CODE|MSISDN|PHONE_NUMBER|PYFLOAT|ANDROID_PLATFORM_TOKEN
275102|Jeffrey Ray|Davidburgh|30127|FOFD23785543732448|ast_ES|GB|GB86MDPD62346943732456|+355|7916677623403|(505)031-2229|899076964302.971|Android 2.3.4
700374|Terri Davis|South Kennethhaven|24859|OVLF09884909297489|mhr_RU|GB|GB97HAJV84355218056442|+371|6282420043701|099.027.3612|46471.1153304338|Android 2.2.1
983794|April Vazquez MD|North Mark|48398|TXQM90142849934608|lt_LT|GB|GB18YGVK07778491165677|+995 34|7875555308036|001-546-001-3945x053|-1722105771.54364|Android 4.4.1
549361|Henry Parker|Michaelview|10930|YYSY78413370506102|shs_CA|GB|GB53VFSJ73069138367136|+1 868|2163524516140|388.788.6920x7857|-534002463.61272|Android 11
222830|Scott Foster DVM|Patrickchester|00702|QXWE41728009224262|kl_GL|GB|GB38DOZJ54524211770907|+691|9351408163072|001-966-430-9882x99839|48496.4592506091|Android 2.3
837772|Jeremiah Lewis|Shepardshire|38485|ZPMC85797192264887|be_BY|GB|GB47YNMU45150793259084|+1 808|4209860806308|001-328-178-0448x7546|777.986921374737|Android 4.0.4
378783|Rebecca White|North Wayneside|12920|TMKU77700426658268|yo_NG|GB|GB84XWXS74634460685572|+672 1|4125143706130|640.004.6655|-562016.916437451|Android 4.1
654084|Kelly Miller|North Amy|56261|SQAY99081140246958|bg_BG|GB|GB27WEAX01742058712197|+380|2908246387819|972-840-9381x307|-16234.9361273742|Android 1.1
930819|Michael Clark|West Peggy|74260|BRJR78434881121792|bhb_IN|GB|GB56IKZC44896454982611|+244|9235507251062|717-996-6506x615|5.10530802471853|Android 7.1
794411|Laura Day|North Jillside|07773|FFKB62753443366139|fur_IT|GB|GB48COUV09231670907645|+233|4510367305693|492-702-2754x75591|-224.947357899169|Android 3.1
146120|Bryan Williams|Hawkinston|24187|YQMU87619109461673|ps_AF|GB|GB60RWWA44562112555496|+371|0264051930954|812-453-0016x793|632730217547.857|Android 4.0
799510|Jason Ortiz|Cliffordberg|11266|JWCS90353613109446|hne_IN|GB|GB56ZBGE74506245391098|+387|3752147250384|138.636.9167|-4.33537556555663|Android 2.1
845316|Diana Dennis|Spencerfort|99102|VSPY19101951596869|kw_GB|GB|GB38LRAH51920044232705|+39|2081174513515|343-400-6679x813|5549713166660.84|Android 3.0
464103|Diana Dorsey|Port Maryland|13227|OBGT41284979635113|fy_NL|GB|GB25ZKHZ30009492132837|+1 670|5620387837529|045.700.4498x27397|795912.373276607|Android 2.3.7
926190|Charles Riley|Sanchezborough|56091|LQWO86176629349255|pl_PL|GB|GB73CXMJ97588848183320|+1 784|3811379724430|(084)984-7262|-512426545268.802|Android 2.3.3
317069|Melissa Lane|Sarahfurt|85763|EUHV43193517585413|kw_GB|GB|GB18NZYA27040523386241|+1 876|9291181907994|066-672-8191x023|4.43112679663859|Android 5.0.2
646213|Robert Castillo|Potterberg|62493|XLMM57991798125265|sr_RS|GB|GB15OGWS64753507994154|+44 7624|6130145026512|897-345-8125x0857|-250.674821278142|Android 3.2.3
209320|Jessica Mullins|Port Robin|71251|MDPB78055276263545|my_MM|GB|GB47CHTG66199489117450|+691|7220553218646|869-570-6759|219645.94623986|Android 2.2.3
998194|Susan Wilson|Joseberg|31699|ALLK07853409527497|et_EE|GB|GB43KDIG04012014045296|+353|2148685694147|4398219274|-387.61162841435|Android 11
336578|Yvonne Moore|New Jayhaven|60360|ZOQL74494691702900|ff_SN|GB|GB50FRWK28570389479288|+965|5988530524175|188.025.0324x38596|90483101778.7151|Android 11
306450|David Baldwin|North Autumn|66237|RAKY06686384131253|wo_SN|GB|GB98FRDI06621222758481|+247|4260411720832|8584742707|3448766848514.5|Android 2.3
898708|Bryan Taylor|Jenkinsland|50917|BNFU04450520193776|ig_NG|GB|GB59WOJC48982377406498|+228|1809734576571|959.260.6993|4425148935.9541|Android 7.1.2
898820|Tyler Martinez|Jasminetown|05879|HUPU85368521122889|tcy_IN|GB|GB81GDMO37414272674952|+870|4255881738264|(071)517-9461|775.207017431739|Android 5.0.1
589206|Adam Turner|New Michael|06994|EPYY15961538784140|mi_NZ|GB|GB17MGBQ30645903952910|+216|9008970878500|9159156336|-807305138349.251|Android 2.0
199128|Sean Jackson|East Ninaton|39361|TFIC41628820102702|yo_NG|GB|GB53XTBI04003283753623|+420|1523328759971|+1-037-389-0707x9698|332264624690.254|Android 1.0
309915|Cory Blake|Taylorstad|19964|WMYU82482561728881|nb_NO|GB|GB47BAYN22787198856273|+1 808|0414477222896|036-699-6685x7780|-90567121329197.0|Android 5.1.1
457088|Andrea Ramos|Lake Jason|29559|KDLS26336460068633|th_TH|GB|GB05XTLM65511137558310|+231|5443739284253|001-013-260-2630|595218611435.453|Android 4.3
875230|Douglas Hogan|East Michael|30179|WYMZ13840175201173|sat_IN|GB|GB03AKIC95166623975459|+54|3490666497756|771-330-1328|-236240.49952513|Android 4.1.1
661776|Jacob Winters|New Alex|64837|LXPY31589585579618|raj_IN|GB|GB23OUXG91023038449799|+1 767|1500601622242|001-658-495-1077x4831|-709217.483474068|Android 4.0
331469|Ryan Smith|Port Susanhaven|38843|ZZSZ13141048778692|nso_ZA|GB|GB56GZVB49814653472160|+961|2918322711876|600.400.3525x84576|9082890596934.8|Android 4.2
370725|Kara Allen|New Susan|09436|UXPD81033998101691|bs_BA|GB|GB25XINN60537438586366|+994|1495704250106|408-294-1330x52182|67875788228.2503|Android 5.1
959085|Monica Morton|Christianland|50589|RGTY52943891532394|mr_IN|GB|GB82PSSF98506158366628|+249|2707184179366|001-307-411-7679x6056|-32849885.3199446|Android 5.1.1
935197|Suzanne Gould|Marshallmouth|74024|NSAZ71419933845575|yo_NG|GB|GB14PKEF46963050790090|+1 284|1591216795855|+1-406-940-3602x95272|-1281975.37452134|Android 3.2.6
685603|Daniel Krause|Richardburgh|60738|BTVR71614341645786|wo_SN|GB|GB82IKWH91117481681588|+264|4638982849659|(228)422-5168x685|74.417465695885|Android 5.0.2
351513|Ryan Young|Lake Susan|08271|JVJR25449069038682|nb_NO|GB|GB27LQEF74032442011459|+1 869|5015176433476|(004)086-3977|-81931065.3369539|Android 7.1.1
756627|Ryan Cooper|Harrisonhaven|37576|EQGF32128686450748|tig_ER|GB|GB74AAVQ28178102569164|+90|6504772295504|943-438-1075x8297|-5913.38008483565|Android 2.3.6
355508|John Anderson|Lake Patricia|53726|BLOC22979283074988|is_IS|GB|GB52EBVQ80035492204630|+599 3|1297497262751|6051278708|61.8356925262154|Android 3.2.5
826912|Timothy Robinson|Matthewfort|33843|ITCU84109482411505|lt_LT|GB|GB78VDUX31204088251174|+882 16|0578760498614|001-942-457-7120|2.5484580833866|Android 2.3.6
446871|James Molina|Kennedytown|27415|JRPW74624006763379|xh_ZA|GB|GB73NYBR11509901418228|+234|5144490533192|+1-065-226-8028|-4569775.50288142|Android 4.4.3
469921|Donald Maxwell|New Jessica|61579|PMXX64118861623473|mi_NZ|GB|GB48PDQP43656645305625|+597|0202082106535|(219)976-3806|403169841.462847|Android 2.3.3
273566|Diana Waters|West Robertmouth|74382|SBXY96774531597478|ku_TR|GB|GB17NSUW94561485007511|+850|7729344208853|+1-219-119-4430x68636|8096008.89411674|Android 4.0.3
780720|Katherine Harrington|Charlesfurt|66289|CLZS33749240328086|cmn_TW|GB|GB08HRLB97413810775091|+52|2753548890943|+1-138-010-1858|105203.948663348|Android 2.3.5
858530|Katherine Allison|South John|35356|WBDG18593400706994|yi_US|GB|GB07UEQM90031912055859|+49|0635842852840|+1-484-519-8585|7658.99371365772|Android 4.3
311784|Benjamin Miles|Lake Jamie|93439|APWM04236356159279|nr_ZA|GB|GB87GDSL94425669789019|+61|8718121639641|(858)360-0067|-358603.865705436|Android 7.1.1
591559|Andrea Tapia|West Garymouth|91284|LQQR09428580355868|am_ET|GB|GB62YCXB21719100215578|+853|3984465309973|(023)804-9309|-3125183.4213808|Android 2.2.3
170497|Stacey Gallegos|Justinborough|35902|HNFK03897808198327|ko_KR|GB|GB14CRMW58463206507200|+692|4583451515907|990-142-2729|-7923.58600913984|Android 2.3.3
135151|Gary Smith|Kevinstad|85637|RNJQ23198465576116|st_ZA|GB|GB70EMIH40041043247629|+374 47|0937179418858|001-911-559-8663x16860|-38593940.1926717|Android 6.0.1
144552|Richard Murphy|Riddleport|05604|OWQF63280886247241|mni_IN|GB|GB55AEAB09422884244706|+1 246|8297264724544|(720)521-6924x214|5.1584026236595|Android 3.2.4
777216|Kathleen Garcia|Dianaville|97229|GJNO32415343557713|byn_ER|GB|GB97BPSW23372171086029|+36|3185132903759|+1-717-645-8790x71417|530.129600737642|Android 2.3.3
481026|Nancy White|Port Austinport|70466|BAAW39046754112221|iu_CA|GB|GB60VRXD68280132113681|+44 7781|9081560964787|+1-885-909-8742x704|7.63021157109571|Android 4.1
554470|Jeff Edwards|New Jennytown|11284|ABIK69841828969307|niu_NZ|GB|GB31NWGW39056850065172|+850|3204968221708|264-880-5151x56248|-3555643582994.42|Android 1.5
766997|David Perez|Erikaton|71945|DFHZ96503806369687|or_IN|GB|GB81AKLU82463468473243|+45|0705826336747|(138)320-8866x7877|-325384864.328667|Android 4.1.1
648943|Janice Wilson|Douglasland|61149|PLGQ78466135919735|ja_JP|GB|GB06JDIO27377407089243|+43|0829184002811|+1-511-248-8810x9980|80493914112.4254|Android 5.1.1
665527|John Martin|Newtonburgh|72961|JRIR12857675397054|ayc_PE|GB|GB86LRGS10894219831077|+506|2455373009977|+1-399-657-5918|-4884221163935.94|Android 4.2
788456|Daniel Richardson|East Kennethshire|22401|GUVF89131223547543|wa_BE|GB|GB60ARRG32849189390543|+590|7473849622187|(127)845-3689|-404791131103.472|Android 7.1
247137|Peggy Crawford|East Amyville|12197|XUTX96769315840763|gez_ET|GB|GB18VILG54480010688615|+265|5787680639232|737-247-3912x96602|-4568219965.59858|Android 8.0.0
666761|Catherine Hudson|North Cameronton|15849|HBTP74498221126042|bem_ZM|GB|GB98HLNC48864137748657|+299|5751292271208|903-695-0915x82266|-285.21599130981|Android 5.0.1
556003|Erik Juarez|Coreyview|53503|ZRFP27540687355866|sk_SK|GB|GB29YCNZ66967487118826|+56|0024694814446|766.669.8933|-3127495349.28749|Android 6.0
908452|Vanessa Snyder|Sheilaport|82279|WIJH22861483591920|oc_FR|GB|GB66LQRS12291594615305|+1 264|3305858750722|001-296-111-1070|649375725.202827|Android 4.0.3
755660|John Reilly|South Jeffrey|24248|XAAV33485963924259|as_IN|GB|GB89JDPQ09650091589043|+246|8695935558107|+1-941-306-0702x01367|-79822865325.3284|Android 11
828496|Steven King|Lanemouth|12967|ZZBB30332056046528|mag_IN|GB|GB56WVMY83370108221281|+39|3266181145327|420-864-3279x966|8462057204947.19|Android 4.1.1
330963|Curtis Yang|West Kathleenburgh|06705|XEYR72642695493198|mt_MT|GB|GB81NAJZ80909429390356|+352|8987474823670|001.423.5478x131|-5887.13322129438|Android 2.2.1
915789|Nathan Page|Pruittstad|63299|BXWU58618809604204|ss_ZA|GB|GB73OHNV01485108951853|+62|8697221298463|(583)404-4730x7246|-54483915373540.3|Android 3.2.5
374232|Billy Olson|East Sandy|74216|ARGA53270522953490|ms_MY|GB|GB82VUJH88151284962288|+670|4881416739322|(750)956-9366x8023|162.377719591341|Android 3.2.3
750231|Patrick Davis|Angelabury|66569|UFGB54891491044719|rw_RW|GB|GB90FKRN31914860352153|+56|2660726607418|001-742-853-5712x30993|-82837.5492553062|Android 8.1.0
946116|Alexander Mcdaniel|West Coreystad|33138|RJTI28885716994228|vi_VN|GB|GB81DPRD54462074035197|+60|2490103037438|9200385729|-7531012306417.6|Android 2.0.1
167148|Scott Wilkinson|Donnahaven|74426|TTDT55957101901182|tcy_IN|GB|GB53JIUM10166029526524|+681|1728181797210|(199)484-4138|-44486945787.129|Android 7.1
937172|Angela Kelly|Jenniferstad|48899|XMKY70739833015740|sk_SK|GB|GB32GCWA61902980272089|+54|2868811506478|+1-317-188-3342x95075|-62601294687.8541|Android 4.4
650169|Terry Haney|New Amystad|94480|XCNN07545604264271|sw_KE|GB|GB69TRPB99780537871452|+691|4915703189868|(121)736-5893|-821298044.628869|Android 2.2.1
533234|Justin Thompson|North Jenniferside|19020|IBKZ75766548729078|an_ES|GB|GB68NRKW08557104973207|+1 784|3760092855808|(678)831-1895x729|50849143941.4407|Android 4.0.4
159702|David Williams|Deniseland|35752|VPBX78638442007160|ko_KR|GB|GB14PFFQ45702682517716|+255|9725367720129|916.988.6081|3163845982.32|Android 4.2
370196|Rebecca Kerr|Port William|68295|EAVY85260982968413|aa_DJ|GB|GB74JVEA47514984228548|+43|5101882006684|(225)983-0185x1845|78597805307948.9|Android 6.0.1
856536|Gabriella Travis|Timothyfort|16667|LBBF22773386603198|so_ET|GB|GB04EKNH82987901554423|+58|1826377099999|824-861-4298|-601508207.41871|Android 5.0.1
211791|Michael Atkinson|Edwardchester|30792|DGYP02977217447731|af_ZA|GB|GB70PUXC92690880375209|+263|1482758555553|+1-165-929-5525x16590|-1.85427024706452|Android 4.0.2
330849|Charles Mcknight|Michaelmouth|77392|FRVV72053811246102|kk_KZ|GB|GB88ZZCL41770372388275|+979|5227958165288|184.519.2283|6.56109211213806|Android 8.0.0
102233|Sarah Taylor|East Andrew|64713|NXIE36191145960029|wa_BE|GB|GB45DSYW63557456295526|+1 721|5857068938175|(679)937-0087x8973|-80230.1169264983|Android 4.1.1
865772|Tiffany Sanchez|Garyshire|38097|NOWI38376671625483|pap_AN|GB|GB05FPWT48569527694230|+594|0572683818028|(988)479-2458|-582957.451301399|Android 2.0
287609|Amanda Cochran|East Jenniferview|15422|ESLV62724495598799|lg_UG|GB|GB04LCOT31702071189518|+599 3|3695673754759|754.641.2302x2814|687.845195397029|Android 4.2
780083|Elizabeth Johnson|Lake Joseph|60495|IYAH83061901879890|the_NP|GB|GB56RIUZ77981123473751|+93|4927053399162|398.535.5134|7361997010.1022|Android 3.2.5
732131|Patrick Smith|South Jeffrey|47101|DXFT76404116617178|fr_CA|GB|GB02ERCW22682463145329|+881 2|6742061301634|739.614.4916x489|59785188266.2356|Android 4.4.2
552004|David Pierce|Hernandezberg|36935|CNOH98713479458553|ig_NG|GB|GB23LZXB45568979722966|+262 639|8488824159543|997-141-6854x2868|-8249300.2090233|Android 7.1
517792|Kathy Clements|Lake Thomas|77572|SGNC51552784376768|fi_FI|GB|GB62RGJB25071340026701|+979|4080923071519|792.703.5865|-699.393959404387|Android 4.0
183075|Sarah Leonard|Gregoryhaven|35587|MBCN92207368138670|sv_SE|GB|GB90XVFM17198121459868|+882 16|6735524220614|713.976.1678x601|4.2696897680838|Android 3.0
873141|Yvette Shields|South Anthonyville|93577|NZWA88752107416084|gl_ES|GB|GB25XYUM53555918351440|+231|0669065435355|(990)094-5745|-72776.1960477442|Android 2.0.1
111220|Jackie Carroll|Port Matthewfurt|57995|TJMJ15724309157962|niu_NU|GB|GB23BCUE44454335845733|+376|6669374901792|403.194.2978x59226|-28482030740.7007|Android 7.1
853132|Ashley Stevens|Shannontown|74907|YYHP15197348329110|br_FR|GB|GB66BZUU21845241551643|+353|6432612844405|+1-673-138-3927x823|-2911.43600916757|Android 4.0.2
339220|David Walker|West Courtneyfurt|74072|EXLN34346850829285|ce_RU|GB|GB66JMVB06669441422866|+599 7|7839598219530|341.589.0929|-230378.942480643|Android 2.0.1
373980|Meredith Mccoy|West Matthewport|25792|HVAK49155892951930|cy_GB|GB|GB17BDZJ13948395451272|+232|7368196664809|700.500.6804x96891|-48982329443.362|Android 1.5
300378|John Scott|Robertsonbury|64188|ZHGZ59879851445483|el_CY|GB|GB54OKGO55234855282872|+353|0131363766378|001-109-935-7599x67252|-102.768102901078|Android 10
489719|Kyle Bowers|Schwartzside|72528|RKNB92989323732708|fil_PH|GB|GB88TLNT43879004435820|+599 4|6390268221190|879.171.0264|-890919685.533276|Android 4.0.2
317047|Jason Walters|Lake Ronald|73156|WERD43821817184154|ne_NP|GB|GB31TGTT51562056799652|+44 1624|2408399327794|826.556.9773x0862|419.757989801963|Android 6.0
436187|Christopher Davis|Port Garychester|72260|PNPE67967463089260|ne_NP|GB|GB28AAWS67242013616310|+963|1343032547711|004-443-6941|-341075.258874667|Android 4.2.2
845590|Allison French|North Brianfurt|44904|WOUQ77395898361876|lt_LT|GB|GB84MRJW00536752219278|+246|6170464795326|001-901-693-8371x7830|-7.90645079980725|Android 5.0
582963|Julia Miller|Daniellemouth|31957|TZIX77232580395617|bg_BG|GB|GB20GQRK59909524164285|+246|0332879475182|001-424-552-6372x54733|-23184103361.5336|Android 4.0.3
713049|Kristina Davenport|North Samantha|12074|TWON30573979548987|ckb_IQ|GB|GB27NAND73693308583142|+356|7778406919913|+1-520-916-8032x0799|78122499.9414221|Android 2.3.1
706369|Devin Woods|New Felicia|31354|SKDJ32445904062730|brx_IN|GB|GB98VIWK36208454853609|+211|7753321631297|210.376.7804x3880|864.87964992899|Android 5.1.1
368167|Veronica Ortiz|South Amyshire|25520|IKRD61295266799185|lv_LV|GB|GB78KEFH66410669899495|+244|2729852380270|174-312-8368x088|-911.827947180943|Android 4.0.2
196372|Johnny Davis|Parkerborough|86455|VZEM40385284802135|doi_IN|GB|GB03XCQC00351739361910|+856|5929010584535|989.669.5735|-57736594985417.1|Android 4.0.3
185350|Crystal Harris|Madisonborough|77895|EODV88985079084983|tk_TM|GB|GB73FDGG73342769388490|+260|8623834577289|(023)268-1836|-5280.69455980667|Android 2.3.7
269162|Lauren Graham|New Lee|79296|IUSX96648781914672|sid_ET|GB|GB32GAKP12380207378566|+245|6067868751510|333-580-7933x367|-415618485.98504|Android 5.0.2
463502|Angela Weber|Richardsberg|90821|YYZZ88487401749939|wal_ET|GB|GB34APNS65792347207858|+7 7|5020638440905|228-132-3701x8398|-83841402.8897392|Android 2.2.2
352139|Sean Zimmerman|Jacksontown|19236|NFDU26150515136988|mhr_RU|GB|GB55ZTRE32250650313138|+992|8611815778346|076-934-9511|435.42204733541|Android 7.1
918786|Rachel Rice|Ericchester|47734|UVSJ93544453924590|nan_TW|GB|GB47TMIY95126706789374|+504|3105088227799|308.626.6700x05242|95086906281319.4|Android 4.0.2
955235|Tonya Grant|West Laceyton|64835|VLCG19978474808337|nl_AW|GB|GB70QJWN89225970551793|+44|0819999360209|(245)954-4343x78504|-73268529001.645|Android 3.0
740920|Jonathan Swanson|Port Teresaberg|28365|SCWE64657523587683|az_AZ|GB|GB82YFVJ92074924607610|+1|9744183570660|706.446.7711x6650|615359817.83787|Android 4.0.2
453342|Gina Edwards|East Eric|22438|PBGW90716418456110|aa_ET|GB|GB38JYQZ92230453828663|+64|2551561653134|9295704681|298794656.489722|Android 4.0
104075|Lisa Howard|East Peterhaven|31926|YXPZ43390826098219|wae_CH|GB|GB85TJZT80366208381081|+45|4419360360445|0761170886|94.7289924328475|Android 5.0.2
907082|Steven Murray|Phamborough|39475|CNDA66451064693172|ig_NG|GB|GB87QUFH16119244394824|+299|9532586735571|(633)346-7937x642|1.2281455256513|Android 4.3.1
844913|Alison Green|North Michelle|99646|CBZW36493880092382|de_LU|GB|GB50NYAJ50234643605669|+960|0436053373830|001-543-228-8313x2205|-5.89668331418535|Android 2.2.3
286074|Austin Jefferson|Anthonyville|74192|HQMR60679936152008|tr_CY|GB|GB86BPPV69558290748197|+44 7839|0969218627655|(559)298-4645x97003|-3.12458927680828|Android 4.4.4
540073|Anthony Edwards|East Christopher|17164|NERN97449198404557|is_IS|GB|GB52IXNI82029079227262|+852|3287208362199|952.683.7331x11535|-21720423602.4795|Android 8.1.0
548962|Michael Hicks|Alexandriamouth|04251|FKPY44751617897651|gez_ER|GB|GB64ZRUD53943020399121|+263|6710005673522|(268)299-5297|145796.784444985|Android 7.0
710617|Paul Odonnell|Port Brandyburgh|48536|WGOD43860883911608|doi_IN|GB|GB96VXFN06847090311635|+254|8492560553285|3489714216|56387787371847.5|Android 4.3
427661|Daniel Garcia|New Robertmouth|95411|QWXW07876589567306|gl_ES|GB|GB40FBPT02824941534463|+264|4592853294543|413-318-4533x327|61089330825.596|Android 2.2.2
427885|Thomas Garcia|Port Andrea|47392|PGJA58025684854343|be_BY|GB|GB71JKXZ97262608070929|+371|9732335684101|(996)126-5837|62905676202.913|Android 3.2.4
294127|Robin Li|Kaneshire|30562|IHGT29565146163780|cy_GB|GB|GB62FBUZ10646464168917|+245|0906114475526|425-154-1880x149|-45.9959888885505|Android 2.3.7
395523|Jared Jacobs|Lake Jeremy|15878|MUPN01040613099480|wa_BE|GB|GB81BDDD95448939907369|+27|0229698191811|+1-454-956-5507|-248358.90539134|Android 5.0
787281|Rodney Mckee|Simmonsland|31786|BRLQ48402561289990|st_ZA|GB|GB85DFNV07034801684519|+358|8944636098323|001-011-520-2100|-3624514642.63427|Android 2.3.3
485348|Kathy Bradford|New Lisashire|45946|DQRC90060521646879|bo_CN|GB|GB34ZJEB55814909825044|+599 9|6446176720672|890.137.3693x70071|-47356439115481.1|Android 2.3.3
634312|Casey Joseph|Port Paul|69521|KPML09060618156368|pa_PK|GB|GB68JCVU86674060625158|+993|5651874764638|858-930-1293x5650|-5488.81593318314|Android 4.0.2
253802|Thomas Bonilla|Shafferborough|38849|EZOM43594201059783|mt_MT|GB|GB68CEPZ35366370856939|+590|2848784648421|001-475-239-7347x1123|570642.840326691|Android 5.0
578016|Darin Mullins|North Stephanie|80767|SFMJ94119919623045|bho_IN|GB|GB07WRDR24050138667633|+92|6534423454207|129.462.9880x20615|7755303183.81791|Android 3.2.3
520737|Angela Barnes|Margaretview|11348|PTDY32360779542330|el_CY|GB|GB13EBIT72741703058241|+223|7236994179062|648.388.2805x7608|860984191683.35|Android 4.1.1
492649|Marisa Smith|Emilymouth|24002|KVLP85688887396797|rw_RW|GB|GB10BQMT39344576578259|+49|3250726813845|4987518442|-542371.1972983|Android 5.1.1
986381|Natalie Dalton|Port Benjamin|57725|BEKG43394912833496|ak_GH|GB|GB21CMVN92035250200360|+1 345|4510301963095|295.476.1766x54113|-183176564396.207|Android 2.3.6
928418|Joseph Petersen|Terrystad|77878|QORE36947841555436|os_RU|GB|GB82GJVN20124135020847|+1 268|0421411598122|(573)959-4354x247|-7017.4851910803|Android 2.3.5
670250|Thomas Garcia|Guerrerohaven|36454|UCQF92229810894047|bo_IN|GB|GB05LZKO17411004930779|+1|9170112042609|8041309016|-33774157815.787|Android 2.3
327590|Nathaniel Jones|Dickersonborough|97072|YYCC60584805105767|shs_CA|GB|GB50GKMF95786304804937|+56|2614208089427|(003)041-5088x446|49.777521612143|Android 5.0
243586|Lee Mcbride|Port Emilyfurt|21838|YTZE54882609433167|bho_IN|GB|GB97XJRF88915458912969|+881 3|5337827613372|470-013-2617|-31383902209.4782|Android 4.4.3
